id_left,location_left,text_left,length_left
28138,"[445635.46171204123, 4436699.366032349]","[19147, 14101, 23676, 20903, 19164]",5
28139,"[450238.31088983914, 4424320.919402848]","[26208, 8611, 22347, 2229, 4948, 20081, 26218, 22348, 4978]",9
28140,"[456242.3812496597, 4428247.179710656]","[28427, 24273, 18204, 27179, 3027, 28463, 27182]",7
28141,"[448269.410829455, 4427992.356214843]","[13835, 9579, 24581, 18564, 2575, 12512, 13887, 24584]",8
28142,"[465525.4827722346, 4433229.518493554]","[18028, 18678, 13480, 22717, 8777, 18682, 22718]",7
28143,"[462275.0963072221, 4439189.675096916]","[17640, 26794, 17648]",3
28144,"[448158.6903988613, 4411683.259102083]","[19094, 2575, 17064, 2730]",4
28145,"[461461.7724829767, 4417244.321092367]","[14795, 26390, 8937, 12811, 8611, 17861, 26109, 14821, 9055, 17906]",10
28146,"[441527.99825362273, 4420267.154510146]","[17491, 16854, 27590, 17504]",4
28147,"[448308.1353293386, 4416407.4868294895]","[11615, 23369, 11627]",3
28148,"[445448.3861422231, 4426945.041344903]","[10681, 2866, 10687]",3
28149,"[440290.99374447716, 4427136.188318854]","[7907, 7540, 28350, 27265, 28393, 764]",6
28150,"[448667.515840179, 4417472.05614258]","[24357, 7907, 1]",3
28151,"[442451.21629458584, 4402578.430264385]","[17446, 16710, 17454]",3
28152,"[428528.76140562055, 4435621.706711317]","[2575, 5061, 15019, 20304, 13667, 2596, 20325]",7
28153,"[446944.9110132885, 4422971.27822192]","[3496, 14330, 21130, 22409, 5788, 27505, 3531, 22415]",8
28154,"[451424.7700286963, 4408003.615709347]","[16443, 23476, 3622, 11786, 3624]",5
28155,"[442425.379832598, 4414772.849690866]","[22409, 5788, 10681, 17861, 26109, 22413, 10837]",7
28156,"[469789.05240102153, 4415377.761955851]","[7620, 8884, 21531, 7633]",4
28157,"[449851.39018542116, 4418988.4629377555]","[17861, 26109, 22409, 5788, 27505, 17906, 22415]",7
28158,"[451346.5035033763, 4432544.956283285]","[14795, 26390, 8937, 12811, 8611, 27663, 16640, 22167, 27578, 14821, 9055, 27709, 22187]",13
28159,"[453380.64186107443, 4420337.924885725]","[7663, 17036, 7663, 17036]",4
28160,"[420382.75390380074, 4395611.309238978]","[21531, 19211, 21699]",3
28161,"[464821.16164093994, 4407473.085807601]","[26390, 8555, 17244, 22167, 26394]",5
28162,"[455172.1510260251, 4425662.133681203]","[23653, 7303, 23653, 17244]",4
28163,"[426908.4888693775, 4400881.603878046]","[2178, 11180, 2229, 3293, 5240, 10436, 23288, 2195, 5259]",9
28164,"[438586.99447241134, 4404742.389342575]","[13650, 10409, 26270, 20151, 13654, 26286]",6
28165,"[455062.99102405045, 4427034.628713794]","[2866, 2866, 27663, 2868]",4
28166,"[434408.05691079807, 4424745.656502391]","[25036, 21531, 3087, 25050]",4
28167,"[446367.73412209825, 4407580.088843887]","[8937, 17388, 25995, 15175, 18104, 9101, 26005]",7
28168,"[437749.36679208116, 4417400.850294451]","[21462, 15695, 21478]",3
28169,"[452763.7612406608, 4415464.069316972]","[5855, 3647, 19659, 16710, 5872, 19669]",6
28170,"[419969.35629021015, 4389823.120452764]","[17446, 16710, 17454]",3
28171,"[457233.25262622203, 4416809.562553895]","[8921, 11845, 8929]",3
28172,"[454059.92233993084, 4416218.29268954]","[10681, 28593, 23653, 10976]",4
28173,"[517027.2462425113, 4451004.233141305]","[9245, 8569, 26500, 25091, 17064, 28137, 22409, 5788, 9288, 26507, 17200, 22413]",12
28174,"[446468.2117620797, 4421907.604100354]","[9245, 8569, 4948, 8226, 26270, 20151, 9289, 26286]",8
28175,"[485066.47908406425, 4422191.538081118]","[5855, 3647, 6545, 20562, 21886, 24328, 1721, 26109, 5872, 6637, 22003, 1868]",12
28176,"[442735.80464164854, 4424830.92178903]","[23962, 19771, 26270, 24099]",4
28177,"[447425.6886010751, 4424644.672887991]","[5692, 12870, 10538, 10403, 5695, 10546]",6
28178,"[441098.6908174164, 4425453.1362402]","[3202, 12611, 8269, 26508, 21531, 22215, 25277, 8597, 3211, 8367, 21739, 25280]",12
28179,"[457786.5422125597, 4431896.728725871]","[23499, 24386, 11786, 8226, 27663, 23603, 17446, 16710, 23538, 11792, 27742, 17454]",12
28180,"[440254.5535910724, 4407472.914089687]","[1933, 25036, 11725, 8548, 2028, 11746]",6
28181,"[434555.0584972964, 4414531.345883957]","[10272, 10272, 16901, 17826, 17491, 16854, 10289, 16914, 17501]",9
28182,"[426734.4016287553, 4407285.458268733]","[20165, 13015, 22409, 5788, 18079, 22167, 20204, 22413, 18095]",9
28183,"[429821.19757559465, 4436066.964843705]","[20767, 13819, 18577, 13828]",4
28184,"[441117.56016275135, 4427891.912340667]","[17446, 16710, 17454]",3
28185,"[453049.2770059246, 4423693.362588623]","[25626, 13135, 5819, 25711]",4
28186,"[468718.4721782608, 4440532.200655506]","[21021, 17655, 9245, 18104, 18079, 17666, 18111]",7
28187,"[449868.4246432318, 4421579.628109496]",[20846],1
28188,"[452204.3655777787, 4419887.923757445]","[10532, 5161, 10533]",3
28189,"[431972.59882160113, 4401444.76532674]","[22409, 5788, 27505, 22415]",4
28190,"[443188.98842981405, 4422693.491470342]","[22167, 27578, 22187]",3
28191,"[440230.0489565089, 4419362.62765639]","[21434, 28063, 21434, 7702, 28090]",5
28192,"[446419.0077256864, 4414896.227358688]","[4216, 27401, 19590, 28216, 4240]",5
28193,"[441258.3387219688, 4430939.488853495]","[14644, 27340, 11253, 8884, 21238, 11093, 16563, 17207, 12135, 10538, 10403, 14647, 11255, 21244, 16564, 10546]",16
28194,"[452659.5761446514, 4417598.682546538]","[23676, 20903, 23682, 219]",4
28195,"[455463.4419232455, 4415295.426865434]","[7313, 19147, 16359, 7334]",4
28196,"[455606.57315585593, 4419714.938465608]","[14795, 26390, 8937, 12811, 8611, 14821, 9055]",7
28197,"[463281.488557064, 4405041.576927339]","[7097, 22370, 24309, 13115, 7115]",5
28198,"[487146.5360718037, 4472488.675049122]","[2043, 25586, 11174, 2167]",4
28199,"[438131.7437992322, 4435537.354976202]","[18079, 28063, 18100]",3
28200,"[474144.7833368999, 4418715.048948664]","[28404, 24999, 18128, 28420]",4
28201,"[467454.3882340535, 4418588.228188523]","[14070, 9718, 10538, 10403, 14080, 10546]",6
28202,"[445813.1355798279, 4428771.6103931945]","[7338, 25608, 10436, 7371]",4
28203,"[446388.4576242261, 4427243.222994965]","[14101, 14885, 13808, 18937, 22409, 5788, 27505, 14125, 22415]",9
28204,"[461291.95629925496, 4406880.424131122]","[16178, 15250, 13449, 16228]",4
28205,"[439499.4302082282, 4430800.850953562]","[23676, 20903, 19147, 14101, 23676, 20903, 4806, 24619, 25457, 25171, 23682, 19164, 4812, 25461]",14
28206,"[441327.60771589866, 4409446.184130087]","[20471, 27663, 15019, 20480]",4
28207,"[438138.62481115345, 4421970.648708343]","[17640, 26794, 8548, 26270, 20151, 17649, 26286]",7
28208,"[453717.87410776643, 4417897.045249686]","[18104, 18079, 18111]",3
28209,"[442840.4495546821, 4407453.1770376405]","[9901, 4711, 17491, 16854, 9902, 17501]",6
28210,"[449731.0156072924, 4418531.971811635]","[23962, 24514, 24128]",3
28211,"[442920.1632845719, 4418122.58639573]","[5295, 8548, 5302]",3
28212,"[436928.60137132974, 4445760.578071597]","[12890, 14253, 19850, 26198, 12909, 19859]",6
28213,"[472462.2609507087, 4440212.816367293]","[5855, 3647, 5772, 18564, 8226, 5882]",6
28214,"[449398.1231202245, 4421430.306647587]","[8398, 14253, 8226, 26270, 20151, 8405, 26286]",7
28215,"[455395.09417957894, 4403559.192395601]","[11076, 14833, 14070, 11180, 1]",5
28216,"[438418.8787012885, 4427608.408202418]","[27294, 7673, 8226, 5295, 8548, 27298, 5302]",7
28217,"[444499.3504077327, 4425427.590046672]","[23123, 23219, 22760, 15052, 23138, 22820]",6
28218,"[450396.6445663236, 4412582.972318091]","[21886, 18261, 3848, 18262]",4
28219,"[461461.7724829767, 4417244.321092367]","[14795, 26390, 8937, 12811, 8611, 14821, 9055]",7
28220,"[450579.2773968008, 4422641.984877337]","[13629, 23872, 14750, 23875]",4
28221,"[443331.24781265436, 4426045.920090707]","[23183, 13084, 23189]",3
28222,"[450351.6177048886, 4423710.464802893]","[17388, 26390, 17640, 26794, 8548, 17414, 17649]",7
28223,"[468577.79969817377, 4462940.10017246]","[10681, 7377, 15639, 16486, 10726]",5
28224,"[433946.8847939166, 4425664.252857402]","[19850, 26198, 19859]",3
28225,"[446440.3927512436, 4417944.642727242]","[6350, 9823, 21125, 27524, 23826, 6399]",6
28226,"[444390.9940287232, 4426647.830882087]",[764],1
28227,"[465761.82636480493, 4433685.730316457]","[5420, 12414, 5436]",3
28228,"[450050.8032872392, 4431486.348873737]","[11093, 16160, 11095]",3
28229,"[469967.02968740533, 4460190.63609937]","[9663, 5591, 15059, 9667]",4
28230,"[440196.0156671164, 4444819.419051814]","[7728, 7813]",2
28231,"[445991.3825616578, 4420843.9602252925]","[25626, 11837, 25704, 764]",4
28232,"[470971.8616754195, 4386566.14189536]","[23002, 15250, 8226, 26500, 25091, 25465, 11845, 23004, 26507, 25482]",10
28233,"[440704.6662984229, 4404878.142285123]","[16283, 14203, 18231, 3968, 27524, 16324, 18232]",7
28234,"[446485.2722644517, 4407579.266572678]","[20025, 2575, 17064, 16901, 17058, 2730, 16912]",7
28235,"[458774.2077580943, 4419544.736618765]","[13511, 19870, 16096, 14795, 26390, 8937, 12811, 8611, 19872, 14821, 9055]",11
28236,"[459529.5578570455, 4407041.955347463]","[21531, 19211, 8269, 21531, 20641, 1721, 8611, 21699, 8347, 20642]",10
28237,"[449737.65108541783, 4437280.810054423]","[16901, 17826, 17265, 17058, 16914, 17267]",6
28238,"[456567.95927233534, 4423672.490966541]","[12870, 4471, 2926, 27323, 25465, 11845, 12872, 2936, 25482]",9
28239,"[451412.08502934565, 4424465.770324383]",[5295],1
28240,"[447222.0471220333, 4412146.946238194]","[5855, 14000, 8490, 3626, 8937, 6904, 6002, 8502, 8986]",9
28241,"[439841.9556871229, 4414792.753912883]","[25541, 23288, 28063, 25544]",4
28242,"[454379.68057408906, 4430392.125749679]","[17446, 16710, 6948, 3848, 20304, 16486, 17454, 6958, 20328]",9
28243,"[431417.2145556218, 4418217.283198832]","[27340, 4767, 21886, 17949, 28404, 24999, 27663, 26109, 27346, 21973, 28418, 27755]",12
28244,"[450656.17921135254, 4416391.953634255]","[27294, 7673, 8226, 26270, 20151, 27298, 26286]",7
28245,"[439207.8657357211, 4423638.8032889115]","[16405, 11944, 16422]",3
28246,"[454728.5161559106, 4429932.753590494]","[17949, 7220, 17951]",3
28247,"[435441.5922008931, 4422145.446440039]","[17861, 26109, 20959, 20610, 15542, 17906, 20982]",7
28248,"[457384.95449107746, 4401871.23697041]","[20767, 21185, 20794]",3
28249,"[440018.1163147631, 4422260.491961506]","[9245, 20165, 7270, 25507, 22200, 9943, 9381, 22201]",8
28250,"[441338.12530706945, 4410817.960625602]","[16901, 17826, 16914]",3
28251,"[437810.41463380394, 4439198.456461348]","[17640, 26794, 17648]",3
28252,"[469079.0080881803, 4414008.806976969]","[17491, 16854, 13015, 3848, 8663, 24264, 17501, 13017, 8669]",9
28253,"[449849.6939296915, 4436517.908221125]","[7702, 7950, 6849, 7704]",4
28254,"[441347.31406423607, 4427280.406702113]","[27871, 22167, 17861, 18104, 27875, 17884]",6
28255,"[452883.0577958018, 4415768.184576515]","[22409, 5788, 22413]",3
28256,"[466989.53921148705, 4419657.187807113]","[2331, 15059, 27179, 2445]",4
28257,"[447060.09485343035, 4422665.617977132]","[12414, 22276, 26270, 12480]",4
28258,"[459673.6148160726, 4412071.144285069]","[21238, 9885, 24303, 4039, 18217, 21240, 24305]",7
28259,"[449790.3043481978, 4427524.877625157]","[10254, 12539, 12611, 10266]",4
28260,"[444779.2630365387, 4431675.256764405]","[17640, 26794, 17648]",3
28261,"[457865.7306563838, 4425037.043545866]","[18994, 4288, 18995]",3
28262,"[445466.96346846333, 4429536.242639662]",[498],1
28263,"[466846.02275475464, 4440540.161561211]","[15346, 7038, 15347]",3
28264,"[450095.0898249003, 4420358.715747939]","[6766, 18228]",2
28265,"[445557.9962485836, 4425877.239725969]","[5855, 6191, 2043, 26557, 26500, 25091, 4301, 10527, 5951, 26507, 4306]",11
28266,"[450303.9727611759, 4416394.237583823]","[23962, 27505, 9568, 27505, 24155, 9572]",6
28267,"[427201.07109071297, 4443713.729886597]","[21531, 19211, 14101, 20925, 21699, 14132]",6
28268,"[448473.95275520626, 4423570.503064111]","[17064, 11842, 13449, 17108]",4
28269,"[463657.79100355826, 4434610.073121346]","[14155, 27505, 14166]",3
28270,"[413197.9692375717, 4395384.202024617]","[5828, 9943, 5832]",3
28271,"[457005.33101948164, 4418030.244755225]","[17968, 23288, 17977]",3
28272,"[455148.8270689504, 4421699.161568838]","[3573, 15464, 25602, 11819, 17861, 26109, 3577, 25606]",8
28273,"[452059.2644782812, 4415468.458284571]","[10538, 10403, 25185, 22353, 2043, 25586, 11174, 11392, 4321, 10546, 25187, 2167, 11399]",13
28274,"[454595.85878758377, 4427342.257841557]","[6545, 3647, 8937, 18468, 15540, 6554, 9116]",7
28275,"[441575.432044167, 4411121.001972781]","[16901, 17826, 13544, 17826, 16914, 13545]",6
28276,"[439057.68521212926, 4419524.334050385]","[5855, 3647, 8937, 10007, 22254, 19405, 6191, 26557, 5895, 22256]",10
28277,"[450576.3123322809, 4422184.719048977]","[14155, 23042, 14165]",3
28278,"[455476.7741551641, 4417581.731076079]","[23962, 18925, 18471, 23288, 24094]",5
28279,"[456886.23305321415, 4417726.065754107]","[14101, 12135, 18079, 22167, 14112, 18095]",6
28280,"[442438.6390256635, 4400901.837000944]","[7303, 4301, 18829]",3
28281,"[423708.4174492297, 4422101.411853846]","[6669, 18564, 6701]",3
28282,"[454614.0527783816, 4430390.722946325]","[26856, 23369, 8490, 25995, 26500, 25091, 21531, 27437, 26858, 8538, 26507, 21786]",12
28283,"[444695.4079996387, 4436248.85899474]","[9663, 4267, 7816, 9666]",4
28284,"[446694.32320651447, 4420686.584820046]","[9703, 10436, 27894, 11101, 25465, 11845, 9706, 27897, 25482]",9
28285,"[443686.3946878637, 4426500.579551209]","[28063, 9943, 27524, 28072]",4
28286,"[461467.158984758, 4418311.263338967]","[5188, 23451, 7119, 27524, 11845, 5199, 27538]",7
28287,"[439206.6495497683, 4423486.380387713]","[28350, 12230, 5802, 28371]",4
28288,"[449053.27998615144, 4422499.604288265]","[6928, 24398, 10518, 27590, 24595, 10518, 15748, 20959, 5032, 6849, 6944, 10525, 24604, 1]",14
28289,"[451942.807287761, 4415621.616348048]","[27294, 7673, 8226, 27298]",4
28290,"[452541.2452401784, 4417446.990736808]","[28404, 24999, 27663, 26109, 28418, 27755]",6
28291,"[454515.02265114407, 4413776.762299031]","[6722, 10986, 24314, 6735]",4
28292,"[411751.96655931143, 4392504.334839814]","[8186, 24927, 10648, 7293, 8203, 10649]",6
28293,"[468811.79415707436, 4463091.5599581655]","[14402, 14516, 8226, 14424]",4
28294,"[443686.3946878637, 4426500.579551209]","[3496, 25304, 7097, 3561, 764]",5
28295,"[460364.9108112521, 4432035.270367748]","[12949, 13819, 23676, 20903, 12952, 23682]",6
28296,"[441208.8953459431, 4424537.691416972]","[7119, 23914, 18217, 8210, 24581, 7165, 8221]",7
28297,"[445699.2941098207, 4412767.318117978]","[11929, 206]",2
28298,"[469753.19559737126, 4465069.351182493]","[23808, 10409, 17446, 16710, 23812, 17454]",6
28299,"[432935.0850873668, 4417289.191999026]","[4648, 24865, 13084, 4673]",4
28300,"[488683.45121401903, 4408924.824055735]","[16901, 24871, 25213, 11387, 6109, 16925, 25226]",7
28301,"[438573.3504630702, 4446661.674689521]","[19406, 24865, 16579, 16640, 19411, 16596]",6
28302,"[449404.19340672705, 4422344.837949728]","[21886, 5855, 3647, 26031, 26109, 17244, 22167, 5872, 26035]",9
28303,"[436164.0377989528, 4452169.468128505]","[15531, 13388, 15532]",3
28304,"[408543.13785900525, 4400011.399584559]","[14053, 24927, 22409, 5788, 10681, 17861, 26109, 14056, 22413, 10837]",10
28305,"[426427.68519482325, 4399819.170993096]","[17918, 11518, 7097, 25465, 11845, 17925, 25482]",7
28306,"[425081.81949200673, 4418581.718143743]","[6948, 3573, 21531, 27437, 11101, 25465, 11137, 6949, 21786, 11128]",10
28307,"[465575.8381412709, 4418444.047850571]","[14795, 26390, 8937, 12811, 8611, 23962, 27505, 14821, 9055, 24155]",10
28308,"[469160.5683567842, 4434128.447164087]","[21327, 23042, 21361]",3
28309,"[449730.0115831131, 4418379.550754225]","[2043, 25586, 11174, 10349, 2167]",5
28310,"[445225.97635120916, 4428623.3842732115]","[27871, 22167, 17861, 18104, 27875, 17884]",6
28311,"[454645.13368893205, 4415909.943506547]","[8937, 19420, 4815, 9127]",4
28312,"[437864.27447338786, 4417095.050948409]","[22760, 3293, 9579, 22769]",4
28313,"[444759.6778670421, 4396464.466044482]","[28137, 22760, 11845, 4806, 24619, 25457, 25171, 11954, 3013, 27770, 28165, 4812, 25461, 11958]",14
28314,"[444380.97305083356, 4425276.022673626]","[18079, 28250, 18102]",3
28315,"[458663.4641761358, 4420764.739748168]","[13650, 10409, 13654]",3
28316,"[441444.6237422637, 4424688.307552446]","[21531, 19870, 22409, 18198, 15955, 21707, 22425]",7
28317,"[455702.69861045916, 4416056.161802017]","[17968, 19379, 19412, 19380]",4
28318,"[440974.338759324, 4424539.505506559]","[2575, 8269, 3848, 16121, 8937, 10007, 2618]",7
28319,"[456890.5378909927, 4418488.168781534]","[17446, 16710, 17454]",3
28320,"[466694.7180505151, 4459289.799426445]","[17640, 5295, 17641]",3
28321,"[453165.6295266534, 4423540.218594378]","[19804, 11387, 2331, 8579, 25465, 15748, 19805, 2389, 25488]",9
28322,"[466272.64361342887, 4416764.282767758]","[12414, 4793, 8777, 12424]",4
28323,"[464927.53659156896, 4405033.867505666]","[22498, 24857, 22517]",3
28324,"[438808.458490559, 4446812.207188761]","[17861, 18104, 3428, 17885]",4
28325,"[438267.45867148123, 4437822.79190422]","[18079, 4831, 21496, 18083]",4
28326,"[446424.3528230563, 4415658.3298593955]","[3087, 3087, 23042, 3090]",4
28327,"[444889.7998676635, 4430759.86023242]","[10538, 10403, 10546]",3
28328,"[458179.9270175005, 4418176.143563179]","[28350, 12230, 5802, 28371]",4
28329,"[449951.766264875, 4416396.537779126]","[28330, 17465, 10681, 26187, 28336, 10939]",6
28330,"[441193.60356759885, 4422556.19545036]","[17446, 16710, 6948, 3848, 20304, 16486, 17454, 6958, 20328]",9
28331,"[472255.8851567663, 4415673.246938226]","[23318, 23362, 27524, 23320]",4
28332,"[448662.39155282534, 4416709.952161947]","[5667, 26270, 13650, 3348, 27505, 6849, 5683, 13652, 27507]",9
28333,"[439116.74916506093, 4412207.184638196]","[17513, 17513, 17861, 26109, 23042, 12985, 17906, 23068]",8
28334,"[443226.50138681737, 4427723.451450259]","[16901, 17826, 16914]",3
28335,"[426526.3912612166, 4397836.609358483]","[28593, 17514, 5855, 3647, 13084, 11180, 9245, 23826, 28648, 5872, 13096, 9407]",12
28336,"[442633.4632625262, 4426813.306201442]","[14833, 5855, 25277, 8597, 14837, 25280]",6
28337,"[460305.34411270375, 4420603.591262425]","[19768, 3848, 13420, 13576, 19770, 13421]",6
28338,"[442623.1250313656, 4425441.496665993]","[18840, 19074, 22760, 8226, 22409, 5788, 18079, 22167, 18842, 22784, 22413, 18095]",12
28339,"[440255.1330121334, 4422563.494337104]","[7620, 8884, 21531, 7633]",4
28340,"[446441.46232701343, 4418097.06387129]","[5667, 26270, 5683]",3
28341,"[418831.37227514904, 4426877.486281217]","[27550, 7744, 8849, 6543, 27551, 8854]",6
28342,"[420977.6549773103, 4396214.906999695]","[28216, 18324, 28229]",3
28343,"[480730.6436454362, 4424030.329490353]","[17640, 26794, 17648]",3
28344,"[462192.5493549697, 4422575.525920992]","[7907, 7540, 28350, 27265, 2331, 8571, 11845, 28393, 2388]",9
28345,"[446419.6106101063, 4431663.514213803]","[16074, 15464, 22409, 5788, 16084, 22413]",6
28346,"[459469.4188659469, 4417864.3371635545]","[3915, 5651, 17064, 3916]",4
28347,"[462330.4063752151, 4402912.30270727]","[19850, 26198, 11845, 19861]",4
28348,"[451576.079040263, 4413337.540333995]","[16521, 24871, 4516, 5161, 16525, 4521]",6
